recordingId,trackId,frame,trackLifetime,xCenter,yCenter,heading,width,length,xVelocity,yVelocity,xAcceleration,yAcceleration,lonVelocity,latVelocity,lonAcceleration,latAcceleration
4,35,2429,73,102.418850,-86.358360,28.895420,2.147100,4.946710,10.990620,5.966970,-0.634430,-0.599310,12.505640,0.086700,-0.845040,0.218130
4,35,2430,74,102.858030,-86.120160,28.841270,2.147100,4.946710,10.965420,5.942640,-0.635300,-0.602040,12.471900,0.084040,-0.846910,0.220910
4,35,2431,75,103.296210,-85.882470,28.797740,2.147100,4.946710,10.940160,5.918000,-0.636330,-0.604310,12.437960,0.083980,-0.848740,0.223050
4,35,2432,76,103.733310,-85.646320,28.757400,2.147100,4.946710,10.914850,5.893320,-0.637500,-0.606050,12.403950,0.084690,-0.850450,0.224600
4,35,2433,77,104.170220,-85.411010,28.707610,2.147100,4.946710,10.889160,5.868530,-0.638650,-0.607260,12.369580,0.083310,-0.851840,0.225850
4,35,2434,78,104.606220,-85.176980,28.653960,2.147100,4.946710,10.863050,5.843790,-0.639430,-0.607980,12.334880,0.080920,-0.852650,0.226900
4,35,2435,79,105.040950,-84.943810,28.600030,2.147100,4.946710,10.836620,5.819060,-0.639500,-0.608260,12.299910,0.078370,-0.852630,0.227920
4,35,2436,80,105.474190,-84.711810,28.548040,2.147100,4.946710,10.810080,5.794430,-0.638660,-0.608180,12.264880,0.076160,-0.851650,0.229030
4,35,2437,81,105.905930,-84.481340,28.488120,2.147100,4.946710,10.783620,5.770120,-0.636880,-0.607970,12.230110,0.072080,-0.849750,0.230580
4,35,2438,82,106.336260,-84.251540,28.430680,2.147100,4.946710,10.757440,5.746040,-0.634300,-0.607880,12.195690,0.068540,-0.847210,0.232580
4,35,2439,83,106.766180,-84.022330,28.371380,2.147100,4.946710,10.731310,5.722010,-0.630990,-0.608060,12.161350,0.064640,-0.844140,0.235190
4,35,2440,84,107.194870,-83.793840,28.320400,2.147100,4.946710,10.705340,5.697940,-0.626930,-0.608510,12.127120,0.062680,-0.840570,0.238260
4,35,2441,85,107.622100,-83.566370,28.268180,2.147100,4.946710,10.679730,5.673840,-0.622240,-0.609200,12.093190,0.060730,-0.836550,0.241850
4,35,2442,86,108.048370,-83.340250,28.215680,2.147100,4.946710,10.654470,5.649850,-0.617090,-0.610200,12.059640,0.058850,-0.832260,0.245940
4,35,2443,87,108.473600,-83.115070,28.167030,2.147100,4.946710,10.629600,5.625950,-0.611670,-0.611640,12.026480,0.057940,-0.827950,0.250470
4,35,2444,88,108.897880,-82.890950,28.123940,2.147100,4.946710,10.605110,5.602160,-0.606140,-0.613670,11.993710,0.058330,-0.823840,0.255500
4,35,2445,89,109.320590,-82.667860,28.087250,2.147100,4.946710,10.581240,5.578490,-0.600780,-0.616480,11.961550,0.060290,-0.820280,0.261020
4,35,2446,90,109.743010,-82.445630,28.058630,2.147100,4.946710,10.557730,5.554880,-0.595880,-0.620260,11.929720,0.064100,-0.817600,0.267070
4,35,2447,91,110.164410,-82.224410,28.032770,2.147100,4.946710,10.534590,5.531310,-0.591590,-0.625180,11.898250,0.068640,-0.816000,0.273800
4,35,2448,92,110.584950,-82.003760,28.009280,2.147100,4.946710,10.511770,5.507580,-0.588060,-0.631350,11.866980,0.073990,-0.815670,0.281240
4,35,2449,93,111.004660,-81.783440,27.982710,2.147100,4.946710,10.489200,5.483400,-0.585430,-0.638700,11.835740,0.079260,-0.816670,0.289340
4,35,2450,94,111.423470,-81.564660,27.941590,2.147100,4.946710,10.466860,5.458940,-0.583820,-0.647130,11.804590,0.081900,-0.818990,0.298140
4,35,2451,95,111.841400,-81.346640,27.889170,2.147100,4.946710,10.444690,5.434070,-0.583330,-0.656620,11.773430,0.082710,-0.822720,0.307490
4,35,2452,96,112.258700,-81.129400,27.830160,2.147100,4.946710,10.422550,5.408660,-0.584030,-0.667030,11.742070,0.082720,-0.827890,0.317220
4,35,2453,97,112.675180,-80.913010,27.767670,2.147100,4.946710,10.400360,5.382600,-0.585920,-0.678190,11.710380,0.082640,-0.834410,0.327120
4,35,2454,98,113.090960,-80.697330,27.705800,2.147100,4.946710,10.378000,5.355730,-0.588930,-0.689790,11.678180,0.083380,-0.842110,0.336890
4,35,2455,99,113.506210,-80.483120,27.635200,2.147100,4.946710,10.355290,5.328180,-0.592910,-0.701540,11.645370,0.082860,-0.850670,0.346490
4,35,2456,100,113.920750,-80.270240,27.563320,2.147100,4.946710,10.332090,5.300040,-0.597560,-0.713270,11.611880,0.082470,-0.859790,0.355800
4,35,2457,101,114.334410,-80.058380,27.487500,2.147100,4.946710,10.308360,5.271250,-0.602560,-0.724830,11.577640,0.081690,-0.869090,0.364890
4,35,2458,102,114.747030,-79.847540,27.420210,2.147100,4.946710,10.284130,5.241780,-0.607590,-0.736020,11.542650,0.083090,-0.878280,0.373530
4,35,2459,103,115.158510,-79.637710,27.354180,2.147100,4.946710,10.259460,5.211560,-0.612360,-0.746590,11.506940,0.085290,-0.886940,0.381730
4,35,2460,104,115.568810,-79.429140,27.284750,2.147100,4.946710,10.234430,5.180630,-0.616690,-0.756230,11.470610,0.087360,-0.894740,0.389390
4,35,2461,105,115.978180,-79.221380,27.216420,2.147100,4.946710,10.209030,5.148870,-0.620380,-0.764580,11.433590,0.090320,-0.901380,0.396200
4,35,2462,106,116.386290,-79.014420,27.134520,2.147100,4.946710,10.183390,5.116120,-0.623290,-0.771090,11.395950,0.091420,-0.906370,0.401960
4,35,2463,107,116.793100,-78.809130,27.044610,2.147100,4.946710,10.157640,5.082600,-0.625380,-0.775190,11.357910,0.091680,-0.909460,0.406070
4,35,2464,108,117.199110,-78.605630,26.942110,2.147100,4.946710,10.131730,5.048600,-0.626610,-0.776450,11.319550,0.089940,-0.910400,0.408260
4,35,2465,109,117.603370,-78.403810,26.830320,2.147100,4.946710,10.105970,5.014350,-0.627040,-0.774610,11.281250,0.086790,-0.909160,0.408200
4,35,2466,110,118.006580,-78.203620,26.708960,2.147100,4.946710,10.080400,4.980070,-0.626890,-0.769530,11.243170,0.082020,-0.905870,0.405660
4,35,2467,111,118.409100,-78.005780,26.587560,2.147100,4.946710,10.054920,4.946300,-0.626290,-0.761310,11.205410,0.076990,-0.900800,0.400500
4,35,2468,112,118.810990,-77.809160,26.473450,2.147100,4.946710,10.029380,4.913100,-0.625240,-0.750220,11.167890,0.073010,-0.894120,0.392830
4,35,2469,113,119.212290,-77.613880,26.362080,2.147100,4.946710,10.003640,4.880610,-0.623590,-0.736520,11.130520,0.068980,-0.885790,0.383030
4,35,2470,114,119.613000,-77.420180,26.267350,2.147100,4.946710,9.977540,4.849040,-0.620990,-0.720530,11.093240,0.067340,-0.875740,0.371300
4,35,2471,115,120.013310,-77.227780,26.190850,2.147100,4.946710,9.950850,4.818500,-0.616890,-0.702620,11.055900,0.068150,-0.863660,0.358210
4,35,2472,116,120.410140,-77.037420,26.143300,2.147100,4.946710,9.924620,4.789410,-0.611080,-0.683350,11.019580,0.073530,-0.849670,0.344190
4,35,2473,117,120.805730,-76.847750,26.110040,2.147100,4.946710,9.898980,4.761630,-0.603900,-0.663370,10.984370,0.080800,-0.834220,0.329900
4,35,2474,118,121.200220,-76.659060,26.079600,2.147100,4.946710,9.874020,4.735150,-0.595730,-0.643200,10.950360,0.087780,-0.817830,0.315820
4,35,2475,119,121.593060,-76.471490,26.056640,2.147100,4.946710,9.850050,4.710000,-0.587080,-0.623340,10.917810,0.095450,-0.801210,0.302110
4,35,2476,120,121.984200,-76.284620,26.038380,2.147100,4.946710,9.827380,4.686060,-0.578760,-0.604270,10.886960,0.103530,-0.785280,0.288880
4,35,2477,121,122.377560,-76.097200,26.005380,2.147100,4.946710,9.804750,4.662700,-0.571110,-0.586100,10.856440,0.108330,-0.770270,0.276360
4,35,2478,122,122.769660,-75.910630,25.972240,2.147100,4.946710,9.782280,4.639860,-0.563910,-0.568640,10.826290,0.112750,-0.755990,0.264260
4,35,2479,123,123.160780,-75.724890,25.927560,2.147100,4.946710,9.759990,4.617470,-0.557030,-0.551660,10.796540,0.114690,-0.742170,0.252580
4,35,2480,124,123.550720,-75.540190,25.883060,2.147100,4.946710,9.737980,4.595580,-0.550420,-0.534940,10.767270,0.116390,-0.728720,0.241000
4,35,2481,125,123.939900,-75.356510,25.840810,2.147100,4.946710,9.716190,4.574250,-0.544050,-0.518350,10.738450,0.118150,-0.715590,0.229380
4,35,2482,126,124.328510,-75.173920,25.797120,2.147100,4.946710,9.694500,4.553570,-0.537840,-0.501810,10.710000,0.119150,-0.702620,0.217740
4,35,2483,127,124.716140,-74.992240,25.749540,2.147100,4.946710,9.672940,4.533570,-0.531640,-0.485340,10.681990,0.118900,-0.689700,0.206180
4,35,2484,128,125.103020,-74.811550,25.702230,2.147100,4.946710,9.651480,4.514340,-0.525320,-0.469000,10.654410,0.118100,-0.676750,0.194770
4,35,2485,129,125.488830,-74.631440,25.670410,2.147100,4.946710,9.630200,4.495800,-0.518770,-0.452860,10.627260,0.119670,-0.663740,0.183440
4,35,2486,130,125.873770,-74.451790,25.640310,2.147100,4.946710,9.609130,4.477840,-0.511920,-0.436910,10.600550,0.121170,-0.650570,0.172370
4,35,2487,131,126.257380,-74.272980,25.611840,2.147100,4.946710,9.588470,4.460490,-0.504820,-0.421090,10.574480,0.122610,-0.637240,0.161500
4,35,2488,132,126.640160,-74.094440,25.585910,2.147100,4.946710,9.568230,4.443590,-0.497600,-0.405310,10.548980,0.124330,-0.623850,0.150670
4,35,2489,133,127.022410,-73.917380,25.545510,2.147100,4.946710,9.548310,4.427470,-0.490360,-0.389550,10.524150,0.122850,-0.610410,0.140010
4,35,2490,134,127.404280,-73.741510,25.502860,2.147100,4.946710,9.528560,4.412340,-0.483040,-0.374060,10.499890,0.120160,-0.597030,0.129630
4,35,2491,135,127.785460,-73.564940,25.462440,2.147100,4.946710,9.508920,4.397680,-0.475500,-0.358940,10.475940,0.117550,-0.583630,0.119650
4,35,2492,136,128.165820,-73.389190,25.425770,2.147100,4.946710,9.489440,4.383570,-0.467560,-0.344110,10.452360,0.115220,-0.570010,0.110030
4,35,2493,137,128.545350,-73.214000,25.394100,2.147100,4.946710,9.470140,4.370010,-0.459090,-0.329500,10.429170,0.113410,-0.556040,0.100790
4,35,2494,138,128.924470,-73.040020,25.366060,2.147100,4.946710,9.450900,4.357260,-0.449890,-0.315210,10.406380,0.111590,-0.541550,0.092090
4,35,2495,139,129.302310,-72.866750,25.334690,2.147100,4.946710,9.431970,4.345380,-0.439790,-0.301500,10.384250,0.108530,-0.526500,0.084310
4,35,2496,140,129.679310,-72.693810,25.298990,2.147100,4.946710,9.413420,4.334310,-0.428740,-0.288650,10.362810,0.104140,-0.510970,0.077740
4,35,2497,141,130.055860,-72.520750,25.258410,2.147100,4.946710,9.395160,4.323790,-0.416650,-0.276800,10.341880,0.098530,-0.494920,0.072550
4,35,2498,142,130.431710,-72.347800,25.215170,2.147100,4.946710,9.377230,4.313650,-0.403370,-0.265930,10.321410,0.092260,-0.478230,0.068740
4,35,2499,143,130.807120,-72.175260,25.172930,2.147100,4.946710,9.359580,4.303860,-0.388710,-0.255950,10.301340,0.086000,-0.460660,0.066300
4,35,2500,144,131.181700,-72.003600,25.133910,2.147100,4.946710,9.342320,4.294590,-0.372430,-0.246870,10.281820,0.080050,-0.442030,0.065310
4,35,2501,145,131.555790,-71.832120,25.092810,2.147100,4.946710,9.325420,4.285720,-0.354300,-0.238790,10.262820,0.073530,-0.422130,0.066000
4,35,2502,146,131.928920,-71.660370,25.049470,2.147100,4.946710,9.309090,4.276970,-0.334080,-0.231610,10.244380,0.066790,-0.400720,0.068370
4,35,2503,147,132.301010,-71.489800,25.007390,2.147100,4.946710,9.293570,4.268640,-0.311720,-0.225290,10.226840,0.060250,-0.377730,0.072400
4,35,2504,148,132.671960,-71.319040,24.972070,2.147100,4.946710,9.279170,4.260480,-0.287300,-0.219880,10.210370,0.055260,-0.353270,0.078030
4,35,2505,149,133.041120,-71.148510,24.941700,2.147100,4.946710,9.266450,4.252430,-0.261310,-0.215260,10.195470,0.051790,-0.327710,0.084990
4,35,2506,150,133.410530,-70.977350,24.909220,2.147100,4.946710,9.255190,4.244070,-0.234300,-0.211130,10.181760,0.048850,-0.301430,0.092810
4,35,2507,151,133.779940,-70.806410,24.869760,2.147100,4.946710,9.245260,4.235330,-0.206600,-0.206980,10.169100,0.045590,-0.274490,0.100900
4,35,2508,152,134.149830,-70.636630,24.827820,2.147100,4.946710,9.236330,4.226540,-0.178290,-0.202430,10.157340,0.042370,-0.246810,0.108860
4,35,2509,153,134.519070,-70.467750,24.785820,2.147100,4.946710,9.228560,4.217950,-0.149330,-0.197380,10.146720,0.039470,-0.218320,0.116590
4,35,2510,154,134.888020,-70.299210,24.743020,2.147100,4.946710,9.221990,4.209560,-0.119750,-0.191830,10.137260,0.036750,-0.189050,0.124100
4,35,2511,155,135.256740,-70.131010,24.699470,2.147100,4.946710,9.216620,4.201410,-0.089580,-0.185800,10.129000,0.034210,-0.159030,0.131370
4,35,2512,156,135.625260,-69.963130,24.655210,2.147100,4.946710,9.212480,4.193510,-0.058850,-0.179300,10.121970,0.031840,-0.128280,0.138410
4,35,2513,157,135.993640,-69.795550,24.610270,2.147100,4.946710,9.209600,4.185880,-0.027570,-0.172340,10.116200,0.029640,-0.096840,0.145200
4,35,2514,158,136.361940,-69.628280,24.564700,2.147100,4.946710,9.208010,4.178540,0.004210,-0.164920,10.111720,0.027610,-0.064730,0.151740
4,35,2515,159,136.730190,-69.461290,24.518520,2.147100,4.946710,9.207710,4.171500,0.036480,-0.157060,10.108540,0.025740,-0.031990,0.158030
4,35,2516,160,137.098460,-69.294580,24.471790,2.147100,4.946710,9.208720,4.164790,0.069200,-0.148760,10.106710,0.024020,0.001360,0.164060
4,35,2517,161,137.466800,-69.128130,24.424540,2.147100,4.946710,9.211080,4.158420,0.102340,-0.140040,10.106230,0.022460,0.035280,0.169820
4,35,2518,162,137.835250,-68.961930,24.376810,2.147100,4.946710,9.214790,4.152410,0.135890,-0.130900,10.107140,0.021050,0.069750,0.175310
4,35,2519,163,138.203880,-68.795970,24.328640,2.147100,4.946710,9.219860,4.146770,0.169810,-0.121350,10.109460,0.019780,0.104730,0.180530
4,35,2520,164,138.572740,-68.630220,24.280060,2.147100,4.946710,9.226330,4.141520,0.204070,-0.111410,10.113210,0.018650,0.140200,0.185470
4,35,2521,165,138.941890,-68.464670,24.231130,2.147100,4.946710,9.234190,4.136680,0.238650,-0.101080,10.118400,0.017650,0.176130,0.190120
4,35,2522,166,139.311380,-68.299310,24.181870,2.147100,4.946710,9.243460,4.132270,0.273510,-0.090380,10.125060,0.016780,0.212490,0.194490
4,35,2523,167,139.681270,-68.134110,24.132320,2.147100,4.946710,9.254150,4.128290,0.308640,-0.079300,10.133200,0.016020,0.249250,0.198560
4,35,2524,168,140.051610,-67.969070,24.082530,2.147100,4.946710,9.266280,4.124760,0.344000,-0.067870,10.142840,0.015380,0.286370,0.202340
4,35,2525,169,140.422470,-67.804150,24.032540,2.147100,4.946710,9.279840,4.121710,0.379570,-0.056090,10.154000,0.014850,0.323830,0.205810
4,35,2526,170,140.793900,-67.639360,23.982370,2.147100,4.946710,9.294860,4.119130,0.415320,-0.043970,10.166680,0.014420,0.361600,0.208980
4,35,2527,171,141.165960,-67.474650,23.932080,2.147100,4.946710,9.311340,4.117040,0.451220,-0.031520,10.180910,0.014090,0.399640,0.211850
4,35,2528,172,141.538700,-67.310020,23.881710,2.147100,4.946710,9.329280,4.115470,0.487240,-0.018750,10.196680,0.013840,0.437930,0.214400
4,35,2529,173,141.912190,-67.145440,23.831280,2.147100,4.946710,9.348680,4.114410,0.523360,-0.005670,10.214010,0.013670,0.476450,0.216650
4,35,2530,174,142.286490,-66.980890,23.780840,2.147100,4.946710,9.369560,4.113890,0.559550,0.007710,10.232920,0.013580,0.515150,0.218570
4,35,2531,175,142.661650,-66.816350,23.730430,2.147100,4.946710,9.391920,4.113910,0.595770,0.021380,10.253400,0.013550,0.554000,0.220180
4,35,2532,176,143.037740,-66.651800,23.680090,2.147100,4.946710,9.415750,4.114490,0.632010,0.035340,10.275470,0.013580,0.592990,0.221470
4,35,2533,177,143.414800,-66.487220,23.629860,2.147100,4.946710,9.441060,4.115640,0.668240,0.049560,10.299120,0.013670,0.632070,0.222440
4,35,2534,178,143.792910,-66.322580,23.579770,2.147100,4.946710,9.467840,4.117360,0.704420,0.064050,10.324370,0.013800,0.671220,0.223080
4,35,2535,179,144.172120,-66.157850,23.529870,2.147100,4.946710,9.496100,4.119670,0.740530,0.078790,10.351210,0.013970,0.710410,0.223400
4,35,2536,180,144.552490,-65.993030,23.480190,2.147100,4.946710,9.525840,4.122590,0.776550,0.093780,10.379650,0.014170,0.749610,0.223390
4,35,2537,181,144.934070,-65.828070,23.430780,2.147100,4.946710,9.557040,4.126110,0.812440,0.108990,10.409690,0.014390,0.788790,0.223050
4,35,2538,182,145.316940,-65.662970,23.381670,2.147100,4.946710,9.589700,4.130250,0.848180,0.124440,10.441320,0.014630,0.827910,0.222380
4,35,2539,183,145.701130,-65.497680,23.332910,2.147100,4.946710,9.623820,4.135020,0.883730,0.140090,10.474550,0.014880,0.866950,0.221390
4,35,2540,184,146.086720,-65.332190,23.284520,2.147100,4.946710,9.659390,4.140420,0.919080,0.155960,10.509360,0.015140,0.905880,0.220060
4,35,2541,185,146.473770,-65.166470,23.236560,2.147100,4.946710,9.696410,4.146470,0.954200,0.172010,10.545770,0.015380,0.944660,0.218400
4,35,2542,186,146.862320,-65.000500,23.189050,2.147100,4.946710,9.734850,4.153170,0.989050,0.188260,10.583760,0.015620,0.983270,0.216410
4,35,2543,187,147.252430,-64.834250,23.142050,2.147100,4.946710,9.774720,4.160530,1.023610,0.204680,10.623320,0.015840,1.021690,0.214090
4,35,2544,188,147.644170,-64.667690,23.095580,2.147100,4.946710,9.815990,4.168550,1.057850,0.221260,10.664440,0.016030,1.059860,0.211430
4,35,2545,189,148.037590,-64.500790,23.049690,2.147100,4.946710,9.858670,4.177250,1.091750,0.238010,10.707120,0.016190,1.097780,0.208450
4,35,2546,190,148.432740,-64.333540,23.004410,2.147100,4.946710,9.902720,4.186630,1.125280,0.254900,10.751350,0.016320,1.135400,0.205130
4,35,2547,191,148.829680,-64.165890,22.959800,2.147100,4.946710,9.948150,4.196690,1.158400,0.271930,10.797110,0.016400,1.172700,0.201490
4,35,2548,192,149.228460,-63.997830,22.915870,2.147100,4.946710,9.994930,4.207440,1.191090,0.289080,10.844400,0.016430,1.209650,0.197520
4,35,2549,193,149.629140,-63.829320,22.872680,2.147100,4.946710,10.043040,4.218890,1.223330,0.306360,10.893190,0.016410,1.246220,0.193220
4,35,2550,194,150.031780,-63.660350,22.830270,2.147100,4.946710,10.092470,4.231040,1.255090,0.323740,10.943470,0.016330,1.282380,0.188590
4,35,2551,195,150.436410,-63.490870,22.788670,2.147100,4.946710,10.143200,4.243900,1.286330,0.341230,10.995220,0.016180,1.318090,0.183650
4,35,2552,196,150.843100,-63.320870,22.747910,2.147100,4.946710,10.195210,4.257460,1.317040,0.358800,11.048440,0.015960,1.353330,0.178370
4,35,2553,197,151.251890,-63.150300,22.708050,2.147100,4.946710,10.248470,4.271740,1.347170,0.376460,11.103090,0.015660,1.388070,0.172780
4,35,2554,198,151.662840,-62.979160,22.669120,2.147100,4.946710,10.302960,4.286730,1.376720,0.394190,11.159160,0.015290,1.422280,0.166860
4,35,2555,199,152.075990,-62.807400,22.631160,2.147100,4.946710,10.358670,4.302440,1.405640,0.411970,11.216630,0.014830,1.455930,0.160630
4,35,2556,200,152.491390,-62.634990,22.594200,2.147100,4.946710,10.415560,4.318870,1.433910,0.429810,11.275470,0.014280,1.488990,0.154090
4,35,2557,201,152.909090,-62.461920,22.558300,2.147100,4.946710,10.473600,4.336030,1.461510,0.447700,11.335670,0.013640,1.521430,0.147230
4,35,2558,202,153.329140,-62.288140,22.523480,2.147100,4.946710,10.532780,4.353910,1.488400,0.465610,11.397190,0.012900,1.553230,0.140050
4,35,2559,203,153.751570,-62.113640,22.489780,2.147100,4.946710,10.593060,4.372520,1.514560,0.483550,11.460010,0.012070,1.584340,0.132570
4,35,2560,204,154.176430,-61.938370,22.457250,2.147100,4.946710,10.654420,4.391850,1.539960,0.501500,11.524100,0.011130,1.614750,0.124790
4,35,2561,205,154.603770,-61.762320,22.425930,2.147100,4.946710,10.716820,4.411910,1.564570,0.519450,11.589440,0.010090,1.644410,0.116700
4,35,2562,206,155.033630,-61.585460,22.395840,2.147100,4.946710,10.780230,4.432700,1.588370,0.537400,11.655990,0.008950,1.673320,0.108310
4,35,2563,207,155.466040,-61.407740,22.367040,2.147100,4.946710,10.844620,4.454210,1.611320,0.555340,11.723730,0.007690,1.701420,0.099620
4,35,2564,208,155.901050,-61.229150,22.339560,2.147100,4.946710,10.909960,4.476460,1.633410,0.573240,11.792620,0.006330,1.728700,0.090630
4,35,2565,209,156.338680,-61.049660,22.313440,2.147100,4.946710,10.976210,4.499430,1.654600,0.591120,11.862630,0.004860,1.755130,0.081350
4,35,2566,210,156.778990,-60.869230,22.288730,2.147100,4.946710,11.043330,4.523120,1.674860,0.608950,11.933720,0.003280,1.780680,0.071780
4,35,2567,211,157.221990,-60.687850,22.265450,2.147100,4.946710,11.111290,4.547540,1.694170,0.626730,12.005870,0.001580,1.805310,0.061920
4,35,2568,212,157.667730,-60.505470,22.243650,2.147100,4.946710,11.180050,4.572670,1.712500,0.644440,12.079030,-0.000220,1.829010,0.051780
4,35,2569,213,158.116230,-60.322070,22.223360,2.147100,4.946710,11.249570,4.598530,1.729820,0.662080,12.153160,-0.002140,1.851730,0.041350
4,35,2570,214,158.567820,-60.137390,22.209390,2.147100,4.946710,11.319700,4.625010,1.746160,0.679680,12.228090,-0.003110,1.873530,0.030780
4,35,2571,215,159.021790,-59.951130,22.201770,2.147100,4.946710,11.390560,4.651900,1.761530,0.697440,12.303870,-0.002860,1.894470,0.019900
4,35,2572,216,159.478350,-59.764270,22.193320,2.147100,4.946710,11.462230,4.679420,1.775790,0.715530,12.380620,-0.003080,1.914500,0.008260
4,35,2573,217,159.937420,-59.576740,22.180250,2.147100,4.946710,11.534800,4.707750,1.788670,0.733950,12.458510,-0.004740,1.933390,-0.004380
4,35,2574,218,160.399120,-59.387970,22.166900,2.147100,4.946710,11.608340,4.736860,1.799780,0.752650,12.537600,-0.006860,1.950740,-0.017950
4,35,2575,219,160.864380,-59.198800,22.145240,2.147100,4.946710,11.682530,4.767090,1.808800,0.771410,12.617710,-0.011630,1.966160,-0.032660
4,35,2576,220,161.333460,-59.008040,22.116280,2.147100,4.946710,11.756950,4.798280,1.815690,0.789940,12.698390,-0.018880,1.979500,-0.048230
4,35,2577,221,161.805480,-58.815680,22.089110,2.147100,4.946710,11.831530,4.830290,1.820570,0.808090,12.779520,-0.026530,1.990820,-0.064160
4,35,2578,222,162.280640,-58.622110,22.066870,2.147100,4.946710,11.906120,4.863150,1.823590,0.825770,12.860980,-0.033910,2.000230,-0.080180
4,35,2579,223,162.759810,-58.426830,22.050870,2.147100,4.946710,11.980250,4.896670,1.825130,0.842940,12.942260,-0.040740,2.008080,-0.096070
4,35,2580,224,163.241250,-58.230850,22.038320,2.147100,4.946710,12.054130,4.931110,1.825630,0.859500,13.023660,-0.047770,2.014750,-0.111670
4,35,2581,225,163.725670,-58.034710,22.026500,2.147100,4.946710,12.127720,4.966920,1.825420,0.874980,13.105300,-0.056070,2.020330,-0.126520
4,35,2582,226,164.212910,-57.836230,22.023880,2.147100,4.946710,12.201030,5.003720,1.824780,0.888850,13.187050,-0.063280,2.024930,-0.139700
4,35,2583,227,164.702630,-57.635390,22.023670,2.147100,4.946710,12.274230,5.041080,1.823890,0.900910,13.268920,-0.070510,2.028630,-0.151230
4,35,2584,228,165.194990,-57.432810,22.019740,2.147100,4.946710,12.347420,5.078830,1.822780,0.911220,13.350920,-0.078980,2.031460,-0.161340
4,35,2585,229,165.690900,-57.229760,22.007960,2.147100,4.946710,12.420340,5.117320,1.821550,0.919650,13.432930,-0.090090,2.033450,-0.170040
4,35,2586,230,166.189440,-57.024730,21.993120,2.147100,4.946710,12.493100,5.156320,1.820370,0.925950,13.514980,-0.102480,2.034660,-0.176850
4,35,2587,231,166.690870,-56.817070,21.975260,2.147100,4.946710,12.565720,5.195300,1.819330,0.930180,13.596880,-0.115660,2.035230,-0.181790
4,35,2588,232,167.195010,-56.607350,21.956580,2.147100,4.946710,12.638270,5.233980,1.818500,0.932700,13.678590,-0.128850,2.035340,-0.185100
4,35,2589,233,167.702010,-56.395960,21.943310,2.147100,4.946710,12.710790,5.272250,1.817890,0.933990,13.760130,-0.140410,2.035220,-0.187000
4,35,2590,234,168.211880,-56.182890,21.927190,2.147100,4.946710,12.783290,5.310000,1.817500,0.934620,13.841440,-0.152230,2.035040,-0.188300
4,35,2591,235,168.724600,-55.969510,21.913140,2.147100,4.946710,12.855790,5.347680,1.817320,0.934900,13.922730,-0.163520,2.034930,-0.189130
4,35,2592,236,169.240010,-55.754450,21.898890,2.147100,4.946710,12.928400,5.385210,1.817280,0.934970,14.004050,-0.174720,2.034870,-0.189710
4,35,2593,237,169.758390,-55.537960,21.885180,2.147100,4.946710,13.001100,5.422610,1.817280,0.934970,14.085410,-0.185680,2.034820,-0.190200
4,38,2451,0,67.010330,-105.884880,30.563790,1.938290,4.603490,14.909070,8.502220,0.851730,0.446300,17.161010,0.260270,0.960340,0.048810
4,38,2452,1,67.603970,-105.544760,30.520600,1.938290,4.603490,14.960270,8.535820,0.842500,0.427220,17.222370,0.244390,0.942730,0.059830
4,38,2453,2,68.203780,-105.200530,30.474790,1.938290,4.603490,15.010810,8.567670,0.816280,0.392890,17.282270,0.228800,0.902770,0.075370
4,38,2454,3,68.809010,-104.852830,30.427200,1.938290,4.603490,15.058640,8.596270,0.774040,0.344740,17.338190,0.214010,0.842030,0.094750
4,38,2455,4,69.417610,-104.502240,30.360800,1.938290,4.603490,15.102530,8.620370,0.717750,0.284980,17.388470,0.195310,0.763360,0.116880
4,38,2456,5,70.028970,-104.150190,30.288660,1.938290,4.603490,15.141500,8.639270,0.649870,0.216330,17.431890,0.176750,0.670270,0.140970
4,38,2457,6,70.641610,-103.798290,30.203740,1.938290,4.603490,15.175160,8.652960,0.573030,0.141410,17.468110,0.156010,0.566370,0.166070
4,38,2458,7,71.254530,-103.447110,30.118870,1.938290,4.603490,15.203570,8.661670,0.489600,0.062440,17.497270,0.136860,0.454830,0.191670
4,38,2459,8,71.867740,-103.095620,30.045330,1.938290,4.603490,15.226780,8.665240,0.401620,-0.018600,17.519310,0.122930,0.338340,0.217180
4,38,2460,9,72.482510,-102.745760,29.975390,1.938290,4.603490,15.244310,8.664260,0.311090,-0.100050,17.534140,0.111160,0.219500,0.242100
4,38,2461,10,73.096900,-102.396270,29.912770,1.938290,4.603490,15.256480,8.658820,0.219970,-0.180660,17.542090,0.102770,0.100580,0.266290
4,38,2462,11,73.711850,-102.046670,29.841120,1.938290,4.603490,15.263190,8.648800,0.130040,-0.259160,17.543040,0.092860,-0.016170,0.289510
4,38,2463,12,74.326060,-101.697790,29.774460,1.938290,4.603490,15.264880,8.634390,0.042900,-0.334250,17.537440,0.085800,-0.128750,0.311420
4,38,2464,13,74.938570,-101.350230,29.700330,1.938290,4.603490,15.262320,8.616000,-0.040350,-0.404790,17.526200,0.077830,-0.235610,0.331620
4,38,2465,14,75.550170,-101.004570,29.632580,1.938290,4.603490,15.255990,8.594240,-0.119100,-0.470040,17.510020,0.072880,-0.335930,0.349680
